PROGRAMNAME	PROGRAMURL	CATALOGNAME	LASTUPDATED	NAME	KEYWORDS	DESCRIPTION	SKU	MANUFACTURER	MANUFACTURERID	UPC	ISBN	CURRENCY	SALEPRICE	PRICE	RETAILPRICE	FROMPRICE	BUYURL	IMPRESSIONURL	IMAGEURL	ADVERTISERCATEGORY	THIRDPARTYID	THIRDPARTYCATEGORY	AUTHOR	ARTIST	TITLE	PUBLISHER	LABEL	FORMAT	SPECIAL	GIFT	PROMOTIONALTEXT	STARTDATE	ENDDATE	OFFLINE	ONLINE	INSTOCK	CONDITION	WARRANTY	STANDARDSHIPPINGCOST
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	Malasyan Coconut Silky Body Lotion -Travel size	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Experience the exotic, savoury scent of Coconut. This body lotion, with its light texture absorbs quickly. It leaves skin soft and well-hydrated all day long!The secret of Malaysian coconut:Originally from Southeast Asia, coconut is now grown in a number of countries. Yves Rocher has selected Malaysian coconut: fresh, deliciously crunchy, fleshy and filled with juice and milk. It coats the skin with a savory perfume that is subtle and sensuous&hellip;enough to make your mouth water!1.7 fl.oz. Bottle / 50 ml	63370	Yves Rocher	63370			USD	2.50	2.50			http://www.jdoqocy.com/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D63370%2F%7Ecategory_id%3D4720%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/63370.jpg	Body Care																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	AOC Olive Oil Silky Body Lotion	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Experience the aromatic and beneficial richness of Olive Oil. This body lotion, with its light texture absorbs quickly. It leaves skin soft and well-hydrated all day long!The secret of AOC provence olive oil:Yves Rocher has selected an authentic, extra virgin olive oil from the Provence region. This aromatic oil with beneficial richness works wonders on the skin.Discover the pump that fits perfectly on bottles from the Plaisirs Nature Collection. One single push for an easy application.13.5 fl.oz. Bottle / 400 ml	65782	Yves Rocher	65782			USD	10.00	10.00			http://www.dpbolvw.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D65782%2F%7Ecategory_id%3D4620%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/65782.jpg	Body Care																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	Perfect Primer - Apricot Complexion	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	This primer, infused with rose, preps skin for makeup and helps it last longer, to ensure a flawless complexion all day long.Enriched with musk rose oil, Damask rose extract and Damask rosewater, it instantly fades fine lines and imperfections, such as enlarged pores and signs of fatigue. Skin texture is visibly smoother.Your complexion is beautified, unified and radiant. Its very comfortable, fluid, light and non-oily formula, quickly penetrates and compliments all skin types.Tested under dermatological supervision.0.5 fl.oz. bottle / 15 ml	47345	Yves Rocher	47345			USD	11.00	20.00			http://www.kqzyfj.com/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D47345%2F%7Ecategory_id%3D2510%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/47345.jpg	Makeup																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	Flawless Finish Corrector - Dark complexion	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	This rose-infused corrector, with its long-lasting, ultra-comfort texture, blends beautifully with your skin to conceal small imperfections.Enriched with Musk rose oil and Damask rose extract, its soft, creamy formula is easy to work with your fingertip or a brush, and blends so easily. Its pigments, coated with rose wax, are in perfect harmony with your skin and can fully reveal their color for ideal, adjustable coverage.It perfectly conceals skin imperfections (hyper-pigmentation, blemishes, redness or dark circles) without running or marking features.Tested under dermatological and ophthalmological supervision.The Plus: Its small size, so you can always have it with you.0.17 oz. jar / 5 g	47223	Yves Rocher	47223			USD	10.00	18.00			http://www.dpbolvw.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D47223%2F%7Ecategory_id%3D2520%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/47223.jpg	Makeup																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	Flawless Finish Corrector - Very light complexion	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	This rose-infused corrector, with its long-lasting, ultra-comfort texture, blends beautifully with your skin to conceal small imperfections.Enriched with Musk rose oil and Damask rose extract, its soft, creamy formula is easy to work with your fingertip or a brush, and blends so easily. Its pigments, coated with rose wax, are in perfect harmony with your skin and can fully reveal their color for ideal, adjustable coverage.It perfectly conceals skin imperfections (hyper-pigmentation, blemishes, redness or dark circles) without running or marking features.Tested under dermatological and ophthalmological supervision.The Plus: Its small size, so you can always have it with you.0.17 oz. jar / 5 g	46933	Yves Rocher	46933			USD	10.00	18.00			http://www.jdoqocy.com/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D46933%2F%7Ecategory_id%3D2520%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/46933.jpg	Makeup																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	06/26/2012	Iris Noir by Yves Rocher Eau de Parfum	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	A fascinating scent, full of contrasts and mystery. Poised between light and shadow, strength and sensitivity... Iris Noir's fruity, sparkling essences of coriander and bergamot are combined with the pulsating orris butter and ambrette seed notes. It is truly unforgettable fragrance of unique grace and stirring femininity that will make the ultimate gift for the most special women on your list. Floral woody spicyHead notes: bergamot and coriander , a fusion vibrant with their fresh, spicy facetHeart notes: iris reveals a woody, floral facet, heightened by the fruity tones of ambrette seedBase notes: patchouli and Tonka bean prolong the woody inflexions of orris and add depth and nobility.1.7 fl. oz./50 ml spray Close function positionnePopinNuancier(){var popin = document.getElementById('nuancier');popin.style.display='block';var omega = 760;var x = popin.offsetWidth;var alpha = x - omega;if (alpha	17621	Yves Rocher	17621			USD	20.00	69.00			http://www.anrdoezrs.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D17621%2F%7Ecategory_id%3D3710%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/17621.jpg	Fragrances																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	06/26/2012	Rose Absolute Eau de Parfum	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Introducing NEW Rose Absolute Eau de Parfum!  For women who love the very best in a floral fragrance, this sublime scent was created from two high-quality Damask roses with the most voluptuous, sensual and complex notes. Then, a warm touch of cinnamon, tonka bean and patchouli were added to create a fragrant aura of mystery, magic and absolute beauty.Olfactive Family : Floriental Oriental WoodyHead Note: Rose Damascena.Mid Note: Cinnamon.Base Notes: Tonka Bean, Patchouli.1.7 fl. oz./ 50 ml spray	12080	Yves Rocher	12080			USD	20.00	69.00			http://www.jdoqocy.com/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D12080%2F%7Ecategory_id%3D3710%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/12080.jpg	Fragrances																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	06/26/2012	Lift Effect Age Defying Body Lotion	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Give yourself a natural lift!This light-as-air creamy milk stimulates cellular renewal and collagen production, lifting the skin from within for a visibly younger you.In two weeks your skin is firmer, in one month, the body contours appear reshaped and revitalized.5 fl.oz. Bottle / 150 ml	13996	Yves Rocher	13996			USD	7.50	25.00			http://www.dpbolvw.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D13996%2F%7Ecategory_id%3D4630%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/13996.jpg	Body Care																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/26/2011	Cleansing Care	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Cleansing Care with 7 organic plant extracts. This extremely fresh, fluid and creamy milk, with a 100% natural fragrance, transforms an essential daily routine into a relaxing ritual.A generous botanical caress for clean, pure skin.Our Promises : 7 organic plant extracts combine their natural cleansing and soothing properties. Gently removes make-up and impurities, leaving your skin purified and radiant.Benefits : Your skin is soft and natural, thoroughly cleaned and free of make-up. The organic plants benefit your skin?s well-being with their protective, soothing, softening, calming and antioxidant properties. Products tested under dermatological supervision.The Plus : Its organic plant extracts and nourishing properties are the ultimate luxury for your skin. 100% natural fragrance.1 Product purchased = 1 Tree plantedYves Rocher is committed to planting 50 million trees within the framework of United Nations Environment Programme?s (UNEP) campaign.6.7 fl. oz. Bottle / 200 ml	49486	Yves Rocher	49486			USD	14.00	14.00			http://www.dpbolvw.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D49486%2F%7Ecategory_id%3D1200%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/49486.jpg	Skin Care																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/26/2011	Precious Night Oil	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Precious Night Oil with 5 organic plant extracts. A precious, and marvelous 100%natural oil, that is both ultra-melting and nourishing, for skin that is intensely nourished at night and amazingly smooth and satiny on waking.Our Promises: Combining the natural properties of 5 organic plant extracts, it gently makes skin supple, nourishes it from within, and relaxes the features. It is perfect for all skins in need of relaxation.Benefits : Visibly relaxed, your skin feels soft during the night, smooth and silky on waking. Products tested under dermatological supervision.The Plus : Marvelous 100% natural oil for your skin, that leaves it feeling satiny. 100% natural fragrance.1 Product purchased = 1 Tree plantedYves Rocher is committed to planting 50 million trees within the framework of United Nations Environment Programme?s (UNEP) campaign.1.0 fl.oz. bottle with dropper / 30 ml	50842	Yves Rocher	50842			USD	34.00	34.00			http://www.dpbolvw.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D50842%2F%7Ecategory_id%3D1200%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/50842.jpg	Skin Care																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	Nail Polish - Red Berry	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Mini nail polish &ndash; Maxi colour!Trendy nail polishes in small sizes to collect and to match any outfit or mood:- Nudes*: Snow White, Pastel Pink: subtle, shimmering shades with light coverage for a manicured look.- Frosted: Fuchsia, Red Berry, Pink Sorbet: bright shades with adaptable coverage for a colourful effect.- Lacquers: Midnight Blue, Black Cherry, Electric Purple: dark and intense shades with complete coverage for glamorous nails.Its light and fluid formula allow for an optimal application of 1 or 2 coats, depending on the shade.The Plus: Its small size makes it easy to collect.0.10 fl.oz. Bottle / 3 ml* Nude = Natural	24643	Yves Rocher	24643			USD	3.00	3.00			http://www.dpbolvw.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D24643%2F%7Ecategory_id%3D2810%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/24643.jpg	Makeup																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	Nail Polish - Fuchsia	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Mini nail polish &ndash; Maxi colour!Trendy nail polishes in small sizes to collect and to match any outfit or mood:- Nudes*: Snow White, Pastel Pink: subtle, shimmering shades with light coverage for a manicured look.- Frosted: Fuchsia, Red Berry, Pink Sorbet: bright shades with adaptable coverage for a colourful effect.- Lacquers: Midnight Blue, Black Cherry, Electric Purple: dark and intense shades with complete coverage for glamorous nails.Its light and fluid formula allow for an optimal application of 1 or 2 coats, depending on the shade.The Plus: Its small size makes it easy to collect.0.10 fl.oz. Bottle / 3 ml* Nude = Natural	24379	Yves Rocher	24379			USD	3.00	3.00			http://www.dpbolvw.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D24379%2F%7Ecategory_id%3D2810%3FshopId%3DPAR	http://www.lduhtrp.net/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/24379.jpg	Makeup																YES			
